Instance,Optimal value,Optimal solution
j300501_1,1767.9471965888051,I1:[1]; A1:[2 3 4 5 6 7 8 9 14 16 19 30 31]; I11:[11]; I29:[29]; A2:[10 12 13 15 17 18 20 21 22 23 25 26 27 28]; I24:[24]; I32:[32];
j300501_2,1880.9488294179578,I1:[1]; A1:[2 3 4 5 6 8]; I7:[7]; A2:[9 10 11 12 13 14 15 16 17 18 19 20 21]; I23:[23]; A3:[22 24 25 26]; I27:[27]; A4:[28 29 30 31]; I32:[32];
j300501_3,1422.4544823367642,I1:[1]; A1:[2 3 4 5 6 7 8 10 13]; I12:[12]; A2:[9 11 14 15 16 17 18 19 20]; I21:[21]; I22:[22]; A3:[23 24 25 26 27 28 29 30 31]; I32:[32];
j300501_4,1640.8531720576902,I1:[1]; A1:[2 3 4 5 18 19 28 29 30 31]; I17:[17]; I6:[6]; A2:[7 8 9 10 11 12 13 16 22 23 24 25 26 27]; I14:[14]; A3:[15 20 21]; I32:[32];
j300501_5,1775.7442584015537,I1:[1]; I2:[2]; I16:[16]; A1:[3 4 5 6 7 8 23 24 25 26 27 28 30 31]; A2:[9 10 11 12 13 14 15 17 18 19 21 22 29]; I20:[20]; I32:[32];
j300501_6,1657.3833247979496,I1:[1]; A1:[2 3 4 5 6 7 8 9 24 25 26 27 28 29 30 31]; I22:[22]; I10:[10]; I23:[23]; A2:[11 12 13 14 15 16 17 18 19 20 21]; I32:[32];
j300501_7,1628.8373378627055,I1:[1]; A1:[2 3 4 5 8 30 31]; I6:[6]; A2:[7 9 10 11 12 13 14 15 19 22 29]; I16:[16]; I23:[23]; A3:[17 18 20 21 24 25 26 27 28]; I32:[32];
j300501_8,1379.6157847110373,I1:[1]; A1:[2 3 4 5 6 7 8 9 10 11 12 13 26]; I17:[17]; I14:[14]; A2:[15 16 18 19 20 21 22 23 24 25 27 28 30 31]; I29:[29]; I32:[32];
j300501_9,1520.636648184918,I1:[1]; A1:[2 3 5 7]; I4:[4]; I6:[6]; I8:[8]; A2:[9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31]; I32:[32];
j300501_10,1568.1654862975865,I1:[1]; A1:[2 3 4 16 27 28 29 30 31]; I5:[5]; I6:[6]; A2:[7 8 9 10 11 12 20 21 22 23 24 25 26]; I13:[13]; A3:[14 15 17 18 19]; I32:[32];
j300601_1,1926.7433178598299,I1:[1]; A1:[2 3 4 5 6 7 8 9 10 12 13 18 26]; I14:[14]; I22:[22]; I11:[11]; I31:[31]; A2:[15 16 17 19 20 21 23 30]; I24:[24]; A3:[25 27 28 29]; I32:[32];
j300601_2,2070.257493600533,I1:[1]; I26:[26]; A1:[2 3 4 5 6 7 8 9 21 24 25 27 28 29 30 31]; I23:[23]; I10:[10]; I22:[22]; A2:[11 12 13 14 15 16 17 20]; I18:[18]; A3:[19]; I32:[32];
j300601_3,2052.8558222724287,I1:[1]; I7:[7]; I2:[2]; A1:[3 4 5 6 8 9 10 11 12 13 14 15 21 23 30 31]; I16:[16]; A2:[17 18 19 20 22 26 27 28 29]; I24:[24]; I25:[25]; I32:[32];
j300601_4,1883.1422923623954,I1:[1]; A1:[2 3 27 31]; I28:[28]; I4:[4]; A2:[5 6 25 26 29 30]; I7:[7]; A3:[8 9 10 11 22 23 24]; I12:[12]; I20:[20]; A4:[13 14 15 16 17 18 19 21]; I32:[32];
j300601_5,2091.894434768157,I1:[1]; I2:[2]; A1:[3 4 5 21 30 31]; I29:[29]; I6:[6]; A2:[7 8 9 10 11 12 13 14 24 25 26 28]; I15:[15]; A3:[16 17 18 27]; I19:[19]; A4:[20 22 23]; I32:[32];
j300601_6,2039.8974526110685,I1:[1]; A1:[2 3 5]; I4:[4]; A2:[6 7 8 11]; I9:[9]; I10:[10]; A3:[12 13 14 15 16 19 21]; I17:[17]; A4:[18 20 22 23 24 25 26 27 28 29 30]; I31:[31]; I32:[32];
j300601_7,2095.5000534585324,I1:[1]; A1:[2 3 30 31]; I4:[4]; I5:[5]; A2:[6 29]; I7:[7]; A3:[8 9 10 11 12 15 16 19 23 27 28]; I26:[26]; I13:[13]; A4:[14 17 18 20 21 22 24 25]; I32:[32];
j300601_8,1882.8003810727043,I1:[1]; I2:[2]; A1:[3 4 5 6 24 30 31]; I7:[7]; A2:[8 9 10 11 12 13 14 17 22 28 29]; I16:[16]; A3:[15 18 19 20 27]; I21:[21]; I23:[23]; A4:[25 26]; I32:[32];
j300601_9,1886.3779840224142,I1:[1]; I31:[31]; A1:[2 3 4 5 6 7 8 11 14 23 28 29 30]; I16:[16]; A2:[9 10 12 13 15 17 26 27]; I18:[18]; I19:[19]; A3:[20]; I21:[21]; A4:[22 24 25]; I32:[32];
j300601_10,1973.2700049921582,I1:[1]; A1:[2 3 4 5 6 11 13 15 16]; I7:[7]; A2:[8 9 10 12 14 17 18 19 20 29 30 31]; I24:[24]; I21:[21]; I22:[22]; A3:[23 26 27 28]; I25:[25]; I32:[32];
j300701_1,1718.986340421375,I1:[1]; A1:[2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 23 24 31]; I20:[20]; I21:[21]; I22:[22]; A2:[25 26 27 28 29 30]; I32:[32];
j300701_2,1837.180771844504,I1:[1]; A1:[2 3]; I4:[4]; A2:[5 6]; I7:[7]; I8:[8]; A3:[9 10 11 12 13 14 15 18 20 22 26]; A4:[16 17 19 21 23 24 25 27 28 29 30 31]; I32:[32];
j300701_3,1781.9507556689737,I1:[1]; A1:[2 3 4 5 6 7 8 9 14]; I10:[10]; A2:[11 12 13 18 30 31]; I15:[15]; A3:[16 17 19 20 21 22 23 24 25 27 28 29]; I26:[26]; I32:[32];
j300701_4,1413.164089092906,I1:[1]; I11:[11]; A1:[2 3 4 5 6 7 8 16 30 31]; I9:[9]; A2:[10 12 13 14 15 17 18 19 20 21 22 23 24 25 26 27 28]; I29:[29]; I32:[32];
j300701_5,1823.191168536656,I1:[1]; A1:[2 3 4 5 6 7 8 17 19 29 30 31]; I9:[9]; A2:[10 11 12 13 14 15 16 18 20 21 22 25 26 27 28]; I23:[23]; I24:[24]; I32:[32];
j300701_6,1370.3505979804308,I1:[1]; A1:[2 3 4 5 6 7 8 9 26 27 28 29 30 31]; I10:[10]; A2:[11 12 13 14 24 25]; I15:[15]; I16:[16]; A3:[17 18 19 20 21 22 23]; I32:[32];
j300701_7,1636.5668323098603,I1:[1]; I2:[2]; A1:[3 4 5 6 7 8 9 10 11 12 23 24 25 26 27 28 29 30 31]; I13:[13]; I14:[14]; A2:[15 16 17 18 19 20 21 22]; I32:[32];
j300701_8,1705.0847041254196,I1:[1]; A1:[2 3 4 5 6 7 8 9 10 11 12]; I13:[13]; I14:[14]; A2:[15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30]; I31:[31]; I32:[32];
j300701_9,1738.7820880833497,I1:[1]; A1:[2 3 4 5 6 7 13]; I10:[10]; A2:[8 9 11 12 14 15 16 17 18 19 20 28]; I21:[21]; I31:[31]; A3:[22 23 24 25 26 27 29 30]; I32:[32];
j300701_10,1513.4934687970472,I1:[1]; A1:[2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 28 29 30 31]; I27:[27]; I21:[21]; I20:[20]; A2:[22 23 24 25 26]; I32:[32];
j300801_1,2020.3521350592046,I1:[1]; I9:[9]; A1:[2 3 29]; I4:[4]; A2:[5 6 7 8 10 11 12 13 14 23 25]; I15:[15]; A3:[16 17]; I18:[18]; A4:[19 20 21 22 24 26 27 28 31]; I30:[30]; I32:[32];
j300801_2,1907.4086150031246,I1:[1]; I2:[2]; I30:[30]; A1:[3 4 5 6 7 8 9 28 29 31]; I10:[10]; I27:[27]; A2:[11 12 13 14 15 16 17 18 19 20 21 22 23 24 26]; I25:[25]; I32:[32];
j300801_3,1726.6847100755954,I1:[1]; A1:[2 3 4 5 6 7 9 18 31]; I8:[8]; A2:[10 11 30]; I12:[12]; A3:[13 14]; I15:[15]; A4:[16 17 19 20 21 28 29]; I22:[22]; I23:[23]; A5:[24 25 26 27]; I32:[32];
j300801_4,1840.0763919582748,I1:[1]; A1:[2 29 30 31]; I3:[3]; I4:[4]; A2:[5 6 7 8 9 10 11 26 27 28]; A3:[12 13 14 15 16 17 18 19 20 21 22]; I23:[23]; I24:[24]; I25:[25]; I32:[32];
j300801_5,1788.6510576416463,I1:[1]; A1:[2 3 4 31]; I5:[5]; A2:[6 7]; I8:[8]; A3:[9]; I10:[10]; A4:[11 12 13 14 15 16 28 29 30]; I17:[17]; I26:[26]; A5:[18 19 20 21 22 23 24 25 27]; I32:[32];
j300801_6,2002.5314354215043,I1:[1]; A1:[2 3 4 5 6 7 8 9 10 11 12 14]; I13:[13]; I15:[15]; A2:[16 17 18]; I19:[19]; A3:[20 21 22 23 28]; I30:[30]; I24:[24]; A4:[25 26 27 29 31]; I32:[32];
j300801_7,1959.7568350674317,I1:[1]; I12:[12]; A1:[2 3 4 5 6 7 8 9 16 30 31]; I29:[29]; I10:[10]; A2:[11 13 14 15 17 18 19 20 21]; I22:[22]; I28:[28]; A3:[23 24 25 26 27]; I32:[32];
j300801_8,2391.6924455861067,I1:[1]; A1:[2 3 4 19 31]; I5:[5]; A2:[6 7 8 9 10 11 12 13 14 30]; I15:[15]; I16:[16]; A3:[17]; I18:[18]; A4:[20 24 28 29]; I21:[21]; A5:[22 23 25 26 27]; I32:[32];
j300801_9,1775.1258439030366,I1:[1]; I2:[2]; A1:[3 29 31]; I4:[4]; A2:[5 6 7 8 9 10 11 12 26 28 30]; I27:[27]; I13:[13]; A3:[14 15 16 17 18 19 20 21 22 23]; I24:[24]; A4:[25]; I32:[32];
j300801_10,1953.7279881507197,I1:[1]; A1:[2 3 28 29 31]; I4:[4]; A2:[5 6 7 8 9 10 27 30]; I11:[11]; A3:[12 13 14 15 16 17 26]; I18:[18]; A4:[19 20 21]; I22:[22]; A5:[23]; I24:[24]; A6:[25]; I32:[32];
j300901_1,1742.9092318180421,I1:[1]; I5:[5]; A1:[2 3]; I4:[4]; A2:[6 7 8 9 10 11]; I12:[12]; A3:[13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31]; I32:[32];
j300901_2,1819.8088178886944,I1:[1]; A1:[2 3 8]; I4:[4]; I5:[5]; A2:[6 7 9 10 11 12 13 23]; I14:[14]; A3:[15 16 17 18 19 20 21 22 24 25 26 27 28 29 30 31]; I32:[32];
j300901_3
j300901_4
j300901_5
j300901_6
j300901_7,1904.5338293378336,I1:[1]; I2:[2]; A1:[3 4 5 6]; I7:[7]; A2:[8 9 10 11 12 13 14 15]; A3:[16 17 18 19 20 21 22 23 24 25 26]; I27:[27]; A4:[28 29 30 31]; I32:[32];
j300901_8,1670.826687221209,I1:[1]; A1:[2 3 4 7]; I5:[5]; A2:[6 8 9 10 11 12 13 14 31]; I15:[15]; A3:[16 17 18 19 20 21 22 23 24 25 26 27 28 29]; I30:[30]; I32:[32];
j300901_9,1457.0937841508633,I1:[1]; A1:[2 3 4 5 6 7 8 30 31]; I9:[9]; A2:[10 11 12]; I13:[13]; A3:[14 15 16 17 18 19 20 21 29]; I22:[22]; A4:[23 24 25 26 27 28]; I32:[32];
j300901_10,1478.3404114614987,I1:[1]; A1:[2 3 4 5 6 7 8 9 10 30 31]; I11:[11]; A2:[12]; I13:[13]; A3:[14 15 16 17 29]; I18:[18]; A4:[19 20 21 22 23 24 25 26 27 28]; I32:[32];
j301001_1,2229.9711384542343,I1:[1]; A1:[2 3]; I4:[4]; A2:[5 6 7 8 9 10]; I11:[11]; A3:[12 13]; I14:[14]; A4:[15 16 17 18]; I19:[19]; A5:[20]; I21:[21]; A6:[22 23 24 25 26 27 28 29 30 31]; I32:[32];
j301001_2,2143.143363158879,I1:[1]; A1:[2 3 4 5]; I6:[6]; I7:[7]; A2:[8 9 10 11 12 13 14 15 16 17]; I18:[18]; A3:[19]; I20:[20]; A4:[21 22 23 24 25]; I26:[26]; A5:[27 28 29 30 31]; I32:[32];
j301001_3,2001.1495338826223,I1:[1]; A1:[2 3 4 5 6 7 8 9]; I10:[10]; I11:[11]; A2:[12 13 14 15 16]; I17:[17]; I18:[18]; A3:[19 20 21 22 23 24]; I25:[25]; A4:[26 27 28 29 30 31]; I32:[32];
j301001_4,2417.809239408225,I1:[1]; A1:[2 3 4]; I5:[5]; A2:[6]; I7:[7]; A3:[8 9]; I10:[10]; A4:[11 12 13 14 15 16]; I17:[17]; A5:[18 19 20 21 22 23 24 25 26 27 28 29]; I30:[30]; A6:[31]; I32:[32];
j301001_5,2210.730858819968,I1:[1]; A1:[2 3]; I4:[4]; A2:[5 6 7 8]; I9:[9]; A3:[10 11 12]; I13:[13]; A4:[14]; I15:[15]; A5:[16 17 18 19 20 21 22 23 24 25]; I26:[26]; A6:[27 28 29 30 31]; I32:[32];
j301001_6,2282.867030859341,I1:[1]; A1:[2]; I3:[3]; A2:[4 5 6 7 8 9 10]; A3:[11 12 13 14 15 16 17 18 19 20]; I21:[21]; A4:[22 23]; I24:[24]; A5:[25 26]; I27:[27]; A6:[28]; I29:[29]; A7:[30 31]; I32:[32];
j301001_7
j301001_8,2607.7917863337775,I1:[1]; I2:[2]; I3:[3]; A1:[4 5]; I6:[6]; A2:[7 8 9]; I10:[10]; A3:[11 12 13 14 15 16 17 18 19]; I20:[20]; A4:[21 22 23 24 25 26 27 28 29 30 31]; I32:[32];
j301001_9,2418.4785150036396,I1:[1]; A1:[2 3]; I4:[4]; I5:[5]; A2:[6 7 8]; I9:[9]; A3:[10 11 12]; I13:[13]; A4:[14 15]; I16:[16]; A5:[17 18 19 20 21 22 23 24 25 26 27 28 29 30 31]; I32:[32];
j301001_10,2172.3829759936893,I1:[1]; A1:[2 3 4 5 6 7]; I8:[8]; A2:[9]; I10:[10]; A3:[11 12 13 14]; I15:[15]; A4:[16 17 18 19]; I20:[20]; A5:[21 22 23 24 25 26 27]; I28:[28]; A6:[29 30 31]; I32:[32];
j400101_1,2210.717078349504,I1:[1]; A1:[2 3 4 5 6 7 8 9 11 12 14 15 16 39]; I19:[19]; I23:[23]; I26:[26]; I21:[21]; A2:[10 13 17 18 20 22 24 25 27 35 38 40]; A3:[28 29 30 31 32 33 34 36 37 41]; I42:[42];
j400101_2,2027.0062287657247,I1:[1]; I3:[3]; A1:[2 4 5 6 7 8 10 11 12 13 14 22 23 35 39 40 41]; I16:[16]; A3:[18 19 20 21 26 28 30 32 36 37]; I38:[38]; I9:[9]; A2:[15 17 24 25 27 29 31 33 34]; I42:[42];
j400101_3,2365.0721385628053,I1:[1]; I33:[33]; A1:[2 3 4 5 6 7 8 11 12 14 15 16 26 28 31 32 34 36 37 38 40 41]; I23:[23]; I21:[21]; A2:[9 10 13 18 19 20 22 24 25 27 29 30 35 39]; I17:[17]; I42:[42];
j400101_4,1898.3795563418507,I1:[1]; I4:[4]; I7:[7]; A1:[2 3 5 6 8 9 10 12 17 21 27 28 41]; I19:[19]; I16:[16]; A2:[11 13 14 15 18 20 22 23 24 25 26 29 30 31 32 33 34 35 36 37 38 39 40]; I42:[42];
j400101_5,1936.8946378235028,I1:[1]; I11:[11]; I41:[41]; A2:[3 4 14 24 26 27 28 30 31 32 33 34 35 36 37 38 39]; A1:[2 5 6 8 12 13 18 20 22 23 25 29 40]; I10:[10]; I9:[9]; A3:[7 15 16 17 19 21]; I42:[42];
j400101_6,1913.0582019263638,I1:[1]; I6:[6]; A1:[2 3 4 5 7 8 9 10 12 13 15 16]; I39:[39]; A2:[11 14 17 18 19 20 21 25 26 27 28 29 33 35 36 38 40 41]; I34:[34]; I32:[32]; A3:[22 23 24 30 31 37]; I42:[42];
j400101_7,1945.4830291591095,I1:[1]; I9:[9]; I12:[12]; A1:[2 3 4 5 6 7 8 10 13 14 19 20 32 37 38 39 40 41]; I25:[25]; I34:[34]; A2:[11 15 16 17 18 21 22 23 24 26 27 28 29 30 31 33 35 36]; I42:[42];
j400101_8,2141.8950553269765,I1:[1]; A1:[2 3 4 5 7 8 9 10 11 13 14 15 16 24 33 39 40 41]; I35:[35]; I21:[21]; A2:[6 12 17 18 19 20 23 32 34 36 37 38]; I22:[22]; I27:[27]; A3:[25 26 28 29 30]; A4:[31]; I42:[42];
j400101_9,1917.6617068333294,I1:[1]; I21:[21]; A1:[2 5 6 10 11 13 14 15 16 18 20 22 23 25 27 28 29 31 32 33 34 36 37 38 39 41]; I24:[24]; I30:[30]; I19:[19]; A2:[3 4 7 8 9 12 17 26 35 40]; I42:[42];
j400101_10,2144.7371402952062,I1:[1]; A1:[2 3 4 5 6 7 8 9 10 12 13 21 28 41]; I16:[16]; I27:[27]; A2:[11 14 15 17 18 19 20 23 24 25 26 36 39 40]; I30:[30]; I32:[32]; A3:[22 29 31 33 34 35 37 38]; I42:[42];
j400201_1,1798.107944004294,I1:[1]; I8:[8]; I12:[12]; A1:[2 3 4 5 6 7 13 14 15 16 21 23 26 28 29 30 31 32 33 34 35 36 37 38 39 41]; I19:[19]; I24:[24]; A2:[9 10 11 17 18 20 22 25 27 40]; I42:[42];
j400201_2,1867.5155141112232,I1:[1]; A1:[2 3 4 5 6 8 13]; I14:[14]; A2:[7 9 10 11 12 17 18 24 25 26]; I23:[23]; I15:[15]; A4:[20]; A3:[16 19 21 22 28 31]; I32:[32]; A5:[27 29 30 33 34 35 36 37 38 39 40 41]; I42:[42];
j400201_3,1728.7222735161913,I1:[1]; I3:[3]; A1:[2 4 5 6 7 9 10 12 13 15 16 17 23 26 29]; A2:[8]; I11:[11]; A3:[14 18 19 20 21 22 24 25 28 37 39 40]; I32:[32]; I27:[27]; A4:[30 31 33 34 35 36 38 41]; I42:[42];
j400201_4,1988.4300887612255,I1:[1]; I10:[10]; I26:[26]; I27:[27]; A1:[2 3 4 6 7 9 11 13 15 16 17 24 25 28 39 41]; A2:[5 8 12 14 19 21 22 31 32 34 36 37 38 40]; I23:[23]; A3:[18 20 29 30 33 35]; I42:[42];
j400201_5,1866.0283776944098,I1:[1]; A1:[2 3 4 6 7 8 10 11 12 13 16 18]; I5:[5]; I25:[25]; A2:[9 15 19 21 22 27 41]; I26:[26]; A3:[14 17 20 23 24 28 29 31 32 36 38 40]; I39:[39]; A4:[30 33 34 35 37]; I42:[42];
j400201_6,1907.785008003601,I1:[1]; I5:[5]; A1:[2 3 6 7 9]; I4:[4]; A2:[8 10 11 12 13 14 17 18 22]; I15:[15]; A3:[16 19]; A4:[20 21 23 24 25 26 31]; I29:[29]; A5:[27 28 30 32 33 34 35 36 37 38 39 40 41]; I42:[42];
j400201_7,1776.3606645717146,I1:[1]; A1:[2 3 4 5 6 7 8 9 11 13 14 15 17 25]; I12:[12]; I10:[10]; I41:[41]; I27:[27]; A2:[16 18 19 20 21 22 23 24 26 28 29 30 40]; A3:[31 32 33 34 35 36 37 38 39]; I42:[42];
j400201_8,1783.8536259282232,I1:[1]; A1:[2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 23 24 25 26 28 29 39 41]; I22:[22]; I35:[35]; I30:[30]; A2:[27 31 32 34 36 37 38 40]; I33:[33]; I42:[42];
j400201_9,1695.2244242639422,I1:[1]; A1:[2 3 4 5 6 7 8 9 10 11 12 13 16 17 21 22 24]; I20:[20]; A2:[14 15 18 19 25 26 27 28 41]; I32:[32]; A3:[23 29 30 31 34 35 37 38 39 40]; I36:[36]; I33:[33]; I42:[42];
j400201_10,1821.416138608827,I1:[1]; I15:[15]; A1:[2 3 4 5 6 7 8 9 10 12 13 14 19 21 23 25 28 41]; I16:[16]; I27:[27]; A2:[11 17 18 20 24 37 38 39]; A3:[22 26 29 30 31 32 33 34 35 36]; I40:[40]; I42:[42];
j400301_1,2293.834700073163,I1:[1]; A1:[2 3 4 5 6 7 15 19 22]; I8:[8]; A2:[9 10 11 12 13 14 16 18 41]; I26:[26]; I24:[24]; A3:[17 20 21 23 25 39 40]; I37:[37]; A4:[27 28 29 30 31 32 33 34 35 36 38]; I42:[42];
j400301_2
j400301_3
j400301_4
j400301_5
j400301_6
j400301_7
j400301_8
j400301_9
j400301_10
j400401_1,1978.0540466764687,I1:[1]; I19:[19]; A1:[2 3 4 5 6 7 9 11 14 16]; I8:[8]; A2:[10 13 17 18 23 30 40]; I12:[12]; A3:[15 20 21 22 29 36 37 38 39 41]; I24:[24]; A4:[25 26 27 28 31 32 33 34 35]; I42:[42];
j400401_2,1848.4057992105982,I1:[1]; I23:[23]; A1:[2 3 4 5 6 7 8 9 10 18 28 33 36 37 38 39 40 41]; I32:[32]; I14:[14]; A2:[11 12 13 16 29 31 34 35]; I15:[15]; A3:[17 19 20 21 22 24 25 26 27 30]; I42:[42];
j400401_3,1761.1204994259629,I1:[1]; A1:[2 17 31 33 34 35 36 37 38 39 40 41]; I32:[32]; I3:[3]; A2:[4 5 6 7 8 9 10 23 24 25 26 28 29 30]; I11:[11]; I27:[27]; A3:[12 13 14 15 16 18 19 20 21 22]; I42:[42];
j400401_4,2163.961666978847,I1:[1]; A1:[2 3 4 5 6 7 12 15 41]; I10:[10]; A2:[8 9 11 13 14 16 17 18 19 20 21 22 24 25 28 29 32 39 40]; I23:[23]; I26:[26]; I27:[27]; A3:[30 31 33 34 35 36 37 38]; I42:[42];
j400401_5,1876.7393668373752,I1:[1]; A1:[2 3 4 6 10 11]; I5:[5]; A2:[7 8 9 12 13 14 15 16 17 18 19 20 21 22 23 24 30 34 35 41]; I25:[25]; I26:[26]; I39:[39]; A3:[27 28 29 31 32 33 36 37 38 40]; I42:[42];
j400401_6,1875.766756607679,I1:[1]; A1:[2 3 7 13]; I15:[15]; I5:[5]; I4:[4]; A2:[6 8 9 10 11 12 14 16 18 19 22 30 39 40 41]; I29:[29]; A3:[17 20 37 38]; A4:[21 23 24 25 26 27 28 31 32 33 34 35 36]; I42:[42];
j400401_7,1826.7748604676922,I1:[1]; I41:[41]; I27:[27]; A4:[21 22 23 24 25 26 28 29 30 31 32 33 34 35 36 37 38 39 40]; A1:[2 3 4 5 6 7 8 9 18 19 20]; I10:[10]; A2:[11]; I12:[12]; A3:[13 14 15 16 17]; I42:[42];
j400401_8,1858.5117003427313,I1:[1]; I33:[33]; A1:[2 3 4 5 6 7 9 11 17 18 21 23 25 34 41]; I22:[22]; I35:[35]; A2:[8 10 12 13 14 15 16 27 28 31 32 36 37 38 39 40]; I30:[30]; A3:[19 20 24 26 29]; I42:[42];
j400401_9,1807.529180792012,I1:[1]; A1:[2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 21 24]; I36:[36]; I32:[32]; I20:[20]; A2:[22 23 25 26 27 28 29 31 35 40 41]; I33:[33]; A3:[30 34 37 38 39]; I42:[42];
j400401_10,2005.4150232234906,I1:[1]; I15:[15]; A1:[2 3 4 5 6 7 9 11 13 22]; I16:[16]; A2:[8 10 12 14 18 20 30 38 39 41]; I40:[40]; A3:[17 19 21 23 24 25 26 28 29 34 35 36 37]; I27:[27]; A4:[31 32 33]; I42:[42];
j400501_1
j400501_2
j400501_3
j400501_4
j400501_5
j400501_6
j400501_7
j400501_8
j400501_9
j400501_10
j400601_1,2058.7378788519604,I1:[1]; A1:[2 3 4 5 9 14 15]; I8:[8]; A2:[6 7]; I12:[12]; I19:[19]; A3:[10 11 13 16 17 18 20 21 22 23 25 27 29]; I24:[24]; A4:[26 28 30 31 32 33 34 35 36 37 38 39 40 41]; I42:[42];
j400601_2,1968.9793953756084,I1:[1]; A1:[2 3 4 5 6 7 8 9 10 11 12 13 28 29 30 31 33 34 35 36 37 38 39 40 41]; I32:[32]; I14:[14]; I15:[15]; A2:[16 17 18 19 20 21 22 26 27]; I23:[23]; A3:[24 25]; I42:[42];
j400601_3,1910.1766454523668,I1:[1]; A1:[2]; I3:[3]; A2:[4 5 6 7 8 9 10 16]; I32:[32]; I11:[11]; A3:[12 13 14 15 17 18 19 20 21 22 23 24 25 26 28 29 31 34 39 40 41]; I27:[27]; A4:[30 33 35 36 37 38]; I42:[42];
j400601_4,2283.1164007197667,I1:[1]; A1:[2 3 4 5 6 7 8 9 11 12 15 21 40 41]; I10:[10]; I26:[26]; A2:[13 14 16 17 18 19 20 22 28 32 34 39]; I23:[23]; A3:[24 25 31 37 38]; I27:[27]; A4:[29 30 33 35 36]; I42:[42];
j400601_5,2142.555258188133,I1:[1]; A1:[2]; I5:[5]; A2:[3 4]; A3:[6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24]; I25:[25]; I26:[26]; A4:[27 28 29 30 31 32 33 34 35 36 37 38]; I39:[39]; A5:[40 41]; I42:[42];
j400601_6,1987.9133560048285,I1:[1]; A1:[2 3]; I4:[4]; I5:[5]; A2:[6 7 8 9 10 11 12 13 14 17 25 40 41]; I15:[15]; A3:[16 18 19 20 21 22 23 24 26 31 33 37 38 39]; I29:[29]; A4:[27 28 30 32 34 35 36]; I42:[42];
j400601_7,1985.7871120819837,I1:[1]; A1:[2 3 4 5 6 7 8 9 11 13 15 16 19]; I10:[10]; I12:[12]; A2:[14 17 18 20 21 22 23 24 25 26 28 31]; I27:[27]; I41:[41]; A3:[29 30 32 33 34 35 36 37 38 39 40]; I42:[42];
j400601_8,2073.6327406013825,I1:[1]; A1:[2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21]; I22:[22]; A2:[23 24 25 26 27 28 29]; I30:[30]; A3:[31 32 41]; I33:[33]; I35:[35]; A4:[34 36 37 38 39 40]; I42:[42];
j400601_9,2006.0292035937919,I1:[1]; A1:[2 3 4 5 6 7 8 9 10 11 12 13 14]; I20:[20]; A2:[15 16 17 18 19]; A3:[21 22 23 24 25 26 27 28 29 30 31]; I33:[33]; I32:[32]; A4:[34]; I36:[36]; A5:[35 37 38 39 40 41]; I42:[42];
j400601_10,2084.9638201283387,I1:[1]; A1:[2 3 4 5 6 7 8 9 10 11 12 13 14 17 31 37 38 39 41]; I15:[15]; I40:[40]; I16:[16]; A2:[18 19 20 21 22 23 24 25 26 28 30 34 35 36]; I27:[27]; A3:[29 32 33]; I42:[42];
j400701_1
j400701_2
j400701_3
j400701_4
j400701_5
j400701_6
j400701_7
j400701_8
j400701_9
j400701_10
j400801_1,2140.9358914894883,I1:[1]; A1:[2 3 4 5 6 7]; I19:[19]; I8:[8]; A2:[9 10 11]; I12:[12]; A3:[13 14 15 16 17 18 20 21 22 23]; I24:[24]; A4:[25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41]; I42:[42];
j400801_2,2081.6057685095625,I1:[1]; A1:[2 3 4 5 6 7 8 9 10 11 12 13 19 21 35]; I14:[14]; I15:[15]; A2:[16 17 18 20 22 41]; I23:[23]; A3:[24 25 26 27 28 29 30 31 37 39 40]; I32:[32]; A4:[33 34 36 38]; I42:[42];
j400801_3,2024.8617865308174,I1:[1]; A1:[2 37 38 39 40 41]; I3:[3]; A2:[4 5 6 7 8 9 10]; I11:[11]; A3:[12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 34 35 36]; I27:[27]; A4:[28 29 30 31]; I32:[32]; A5:[33]; I42:[42];
j400801_4,2390.5177929554793,I1:[1]; A1:[2 3 4 5 6 7 8 9 11 14 41]; I10:[10]; A2:[12 13 15 16 17 18 19 20 21 22 39 40]; I23:[23]; A3:[24 25 38]; I26:[26]; I27:[27]; A4:[28 29 30 31 32 33 34 35 36 37]; I42:[42];
j400801_5,2097.5241102915393,I1:[1]; I39:[39]; A1:[2 3 4 37 38 40 41]; I5:[5]; A2:[6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 34 35 36]; I25:[25]; I26:[26]; A3:[27 28 29 30 31 32 33]; I42:[42];
